,Company,TypeName,Ram,Weight,Price,TouchScreen,IPS,os,Cpu name,Gpu name,Size,HDD,SSD
1284,Lenovo,2 in 1 Convertible,4,1.8,10.433899309576924,1,1,windows,Intel Core i7,Intel,157.3505121487356,0,128
1285,Lenovo,2 in 1 Convertible,16,1.3,11.288114524334732,1,1,windows,Intel Core i7,Intel,276.053530085501,0,512
1286,Lenovo,Notebook,2,1.5,9.409283029786373,0,0,windows,other Intel processor,Intel,111.93520355955211,0,0
1287,HP,Notebook,6,2.19,10.614128815398654,0,0,windows,Intel Core i7,AMD,100.45466986113651,1000,0
1288,Asus,Notebook,4,2.2,9.88635767027266,0,0,windows,other Intel processor,Intel,100.45466986113651,500,0
1289,Asus,Ultrabook,8,1.2,10.567234758240792,0,1,windows,other Intel processor,Intel,165.6321180513006,0,512
1290,Dell,Notebook,6,2.3,10.104611236292678,0,0,windows,Intel Core i3,Intel,100.45466986113651,1000,0
1291,Acer,Notebook,4,2.4,9.641987714344566,0,0,other/Linux/No OS,other Intel processor,Intel,100.45466986113651,500,0
1292,Dell,Notebook,2,2.2,9.913097231314559,0,0,windows,other Intel processor,Intel,100.45466986113651,500,0
1293,Lenovo,Notebook,8,2.6,10.776844060703754,0,1,windows,Intel Core i7,Nvidia,141.21199808219862,1000,0
1294,HP,Notebook,6,2.04,10.285461122475176,0,0,windows,other/AMD,AMD,141.21199808219862,0,0
1295,Dell,Notebook,8,2.3,10.667632361713904,0,0,other/Linux/No OS,Intel Core i7,AMD,100.45466986113651,1000,0
1296,HP,Netbook,2,1.17,9.317895278196945,0,0,windows,other Intel processor,Intel,135.0942111925629,0,0
1297,Asus,Notebook,4,2.2,10.5552565839505,0,0,windows,Intel Core i7,Nvidia,100.45466986113651,500,0
1298,Lenovo,2 in 1 Convertible,4,1.8,10.433899309576924,1,1,windows,Intel Core i7,Intel,157.3505121487356,0,128
1299,Lenovo,2 in 1 Convertible,16,1.3,11.288114524334732,1,1,windows,Intel Core i7,Intel,276.053530085501,0,512
1300,Lenovo,Notebook,2,1.5,9.409283029786373,0,0,windows,other Intel processor,Intel,111.93520355955211,0,0
1301,HP,Notebook,6,2.19,10.614128815398654,0,0,windows,Intel Core i7,AMD,100.45466986113651,1000,0
1302,Asus,Notebook,4,2.2,9.88635767027266,0,0,windows,other Intel processor,Intel,100.45466986113651,500,0
